,date_created,user,tweet,user_mention,retweet_count,retweeted,location,followers,following,verfied,hashtag,comment,likes,type
0,Tue Jul 07 14:50:30 +0000 2020,Trevornoah,When white people take “being an ally” too far. 😂 https://t.co/65vOEAYx7G,Nan,6029,False,"New York, NY",10807999,325,True,Nan,0,43549,Influencer
0,Mon Jul 13 19:41:02 +0000 2020,Trevornoah,Actual video footage of me starting off the week! https://t.co/2pt2yh47ry,Nan,2760,False,"New York, NY",10807999,325,True,Nan,0,21070,Influencer
0,Sat Jul 18 23:24:17 +0000 2020,Trevornoah,Oh my God! 😭 “Trepanoah” What an adorable little soul. https://t.co/7iZCkKAOU3,Nan,2492,False,"New York, NY",10807999,325,True,Nan,0,36739,Influencer
0,Fri Apr 24 08:04:43 +0000 2020,GarethCliff,#InFlux podcasts - important information. Get the full series here 👉🏼 https://t.co/hTNdno6txT https://t.co/6aPFIZBEfK,Nan,5,False,South Africa,1974584,356,True,InFlux,0,1,Influencer
0,Fri Apr 24 13:00:41 +0000 2020,GarethCliff,Look who’s laughing now? Looks like Mr. Pres got it exactly right #maskchallenge Mask Safety - Recommendations for the Public https://t.co/SzTQMsgOcE via @YouTube,YouTube,14,False,South Africa,1974584,356,True,maskchallenge,0,58,Influencer
0,Wed Apr 29 19:35:37 +0000 2020,GarethCliff,#level4lockdown https://t.co/Qkh099aiFB,Nan,20,False,South Africa,1974584,356,True,level4lockdown,0,187,Influencer
0,Thu Apr 30 16:54:03 +0000 2020,GarethCliff,Dear Mr President.... #level4lockdown #Ramaphosa #Level4Restrictions https://t.co/x738OKTIVe,Nan,499,False,South Africa,1974584,356,True,level4lockdown,0,1131,Influencer
0,Fri May 01 09:16:19 +0000 2020,GarethCliff,#CliffCentralTurns6 🥂. Thanks to everyone who supported us on this pioneering journey - it worked! Onwards and upwards! https://t.co/Cx91ZGMTSi,Nan,39,False,South Africa,1974584,356,True,CliffCentralTurns6,0,429,Influencer
0,Tue May 05 12:35:57 +0000 2020,GarethCliff,"EXCLUSIVE: Lockdown disaster dwarfs Covid-19, say SA actuaries https://t.co/XWCM05wDZm",Nan,51,False,South Africa,1974584,356,True,Nan,0,111,Influencer
0,Thu May 07 14:41:56 +0000 2020,GarethCliff,Lockdown lowdown - #BurningPlatform with @Unathi_Kwaza @KanthanPillay 🔥🔥🔥https://t.co/norIao86ek,Unathi_Kwaza,30,False,South Africa,1974584,356,True,BurningPlatform,0,132,Influencer
0,Sat May 09 15:26:12 +0000 2020,GarethCliff,RIP Little Richard - founding father of rock and roll. Thank you for the music 🎸🎹💥,Nan,28,False,South Africa,1974584,356,True,Nan,0,232,Influencer
0,Sun May 10 16:31:21 +0000 2020,GarethCliff,#mothersday2020 #HappyMothersDay https://t.co/1GNi0kBwi4,Nan,91,False,South Africa,1974584,356,True,mothersday2020,0,1165,Influencer
0,Mon May 11 17:43:11 +0000 2020,GarethCliff,"If you and your business have 'gone dark' during lockdown - or you've cut your marketing budget, you need to listen to my interview with Reg Lascaris tomorrow on https://t.co/MU0qve8BLL (8am or get the podcast), because the latest research SHOULD make you VERY nervous.",Nan,99,False,South Africa,1974584,356,True,Nan,0,287,Influencer
0,Tue May 12 16:29:56 +0000 2020,GarethCliff,“The Big Debacle” https://t.co/goWwMOU7VF,Nan,167,False,South Africa,1974584,356,True,Nan,0,538,Influencer
0,Wed May 13 11:40:34 +0000 2020,GarethCliff,#WheresCyril? https://t.co/O4reuVtrnT,Nan,114,False,South Africa,1974584,356,True,WheresCyril,0,509,Influencer
0,Wed May 13 13:00:52 +0000 2020,GarethCliff,President Ramaphosa to address the nation tonight 👊🏼 https://t.co/CBydmjoyuk,Nan,28,False,South Africa,1974584,356,True,Nan,0,241,Influencer
0,Fri May 15 10:33:52 +0000 2020,GarethCliff,"If you're unsure of the future (aren't we all?), then this podcast is one to listen to and share with the people you care about... @CliffCentralCom @NandosSA #BurningPlatform @IRR_SouthAfrica @KanthanPillay https://t.co/4Ft60J8q1u",CliffCentralCom,41,False,South Africa,1974584,356,True,BurningPlatform,0,112,Influencer
0,Sat May 16 17:07:31 +0000 2020,GarethCliff,New initiative - podcasts for the hard of hearing. Please let anyone know who you think would benefit from this service. https://t.co/3UHbk6ExFt,Nan,45,False,South Africa,1974584,356,True,Nan,0,165,Influencer
0,Thu May 21 11:23:32 +0000 2020,GarethCliff,Latest blog: What now? https://t.co/OcGpCYDa7L @CliffCentralCom #podcasts #future,CliffCentralCom,11,False,South Africa,1974584,356,True,podcasts,0,23,Influencer
0,Sat May 23 09:26:37 +0000 2020,GarethCliff,So what now? Join us for this important conversation Tues at 12 with @timothymaurice #RegLascaris Register: https://t.co/QZvQ8aPwR9 https://t.co/0cEv7eHl0K,timothymaurice,12,False,South Africa,1974584,356,True,RegLascaris,0,22,Influencer
0,Sat May 23 11:26:49 +0000 2020,GarethCliff,@sjgrimsley @PaulVolkerSA @IRR_SouthAfrica https://t.co/b2Gds39VI9,sjgrimsley,0,False,South Africa,1974584,356,True,Nan,1,3,Influencer
0,Mon May 25 12:42:33 +0000 2020,GarethCliff,Level 3 loading.... So what now? How do brands need to be communicating during these times? Join us for this free webinar with @timothymaurice #RegLascaris tomorrow at 12. https://t.co/QZvQ8aPwR9,timothymaurice,17,False,South Africa,1974584,356,True,RegLascaris,0,41,Influencer
0,Tue May 26 08:15:34 +0000 2020,GarethCliff,How has the media landscape changed? How does this pandemic impact on our collective psychology? Join us at 12. Register here 👇🏼 https://t.co/4jokGA5SdH,Nan,11,False,South Africa,1974584,356,True,Nan,0,18,Influencer
0,Tue May 26 18:29:06 +0000 2020,GarethCliff,Food for thought.....https://t.co/aEUag9TMHx,Nan,26,False,South Africa,1974584,356,True,Nan,0,88,Influencer
0,Thu May 28 06:52:38 +0000 2020,GarethCliff,These are tough times and we need to help each other in any way we can. By donating to @HeadwayGauteng and supporting @pcmfsouthafrica you not only make us #strongtogether but stand the chance of winning amazing prizes: https://t.co/DjLaKzGSbb,HeadwayGauteng,14,False,South Africa,1974584,356,True,strongtogether,0,61,Influencer
0,Thu May 28 09:10:46 +0000 2020,GarethCliff,Thanks @alechogg and @MagnusHeystek - our audience has doubled over the last 8 weeks and our amazing audience and clients are at the vanguard. Onwards and upwards! @CliffCentralCom #podcasts #webinars #digital #content https://t.co/Uy1lZVNnJ0,alechogg,20,False,South Africa,1974584,356,True,podcasts,0,168,Influencer
0,Fri May 29 09:07:45 +0000 2020,GarethCliff,Dear @DlaminiZuma https://t.co/jcNxoawaz2,DlaminiZuma,125,False,South Africa,1974584,356,True,Nan,0,424,Influencer
0,Thu Jun 04 09:09:20 +0000 2020,GarethCliff,To be discussed on @CliffCentralCom tomorrow with @timothymaurice at 7am. Don't miss it ;) https://t.co/2xEQXSl2m1,CliffCentralCom,4,False,South Africa,1974584,356,True,Nan,0,21,Influencer
0,Thu Jun 04 09:47:07 +0000 2020,GarethCliff,@yashar I feel so sorry for his kids. Imagine all this shit when you just want to get a story and go to sleep.,yashar,0,False,South Africa,1974584,356,True,Nan,1,7,Influencer
0,Thu Jun 04 09:50:56 +0000 2020,GarethCliff,@Reuters Actors are overpaid.,Reuters,9,False,South Africa,1974584,356,True,Nan,1,261,Influencer
0,Thu Jun 04 11:13:41 +0000 2020,GarethCliff,@fluffypony @Reuters The original was shit too.,fluffypony,0,False,South Africa,1974584,356,True,Nan,1,3,Influencer
0,Thu Jun 04 11:14:55 +0000 2020,GarethCliff,2020 in a gif: https://t.co/WTyL5EQSY5,Nan,25,False,South Africa,1974584,356,True,Nan,0,73,Influencer
0,Thu Jun 04 12:47:03 +0000 2020,GarethCliff,"I don't know who put this on social media, but whoever you are, I love you: #BestThingForToday #PlanetOfTheApes https://t.co/AjgZQakfoD",Nan,83,False,South Africa,1974584,356,True,BestThingForToday,0,413,Influencer
0,Thu Jun 04 14:23:41 +0000 2020,GarethCliff,@Sihle19630325 What?,Sihle19630325,0,False,South Africa,1974584,356,True,Nan,1,4,Influencer
0,Thu Jun 04 17:32:58 +0000 2020,GarethCliff,Happy to be in the company of @joerogan and @Trevornoah on the @ApplePodcasts #TopCharts - thanks @CliffCentralCom audience #thebest #podcasts https://t.co/WJIqa7PccP,joerogan,44,False,South Africa,1974584,356,True,TopCharts,0,482,Influencer
0,Sat Jun 06 10:07:14 +0000 2020,GarethCliff,New initiative - Podcasts for the hard of hearing. Thanks @TaylorBlinds @CliffCentralCom #ThuliZikalala for making this happen #BlindHistory #AwardWinningSeries https://t.co/WPBeMifJfR,TaylorBlinds,19,False,South Africa,1974584,356,True,ThuliZikalala,0,55,Influencer
0,Thu Jun 11 04:53:47 +0000 2020,GarethCliff,"Listen at https://t.co/YGYaAe8qhs, on our app, our website, Spotify, Apple podcasts or any of the podcast platforms https://t.co/mXfjfgJQQn",Nan,7,False,South Africa,1974584,356,True,Nan,0,47,Influencer
0,Thu Jun 11 09:09:04 +0000 2020,GarethCliff,"@Renegade_Report Not millions, nor even hundreds of thousands of rands. Not a chance. Fake news.",Renegade_Report,3,False,South Africa,1974584,356,True,Nan,1,49,Influencer
0,Fri Jun 12 13:42:06 +0000 2020,GarethCliff,"So What Now? 
Next Wed 8.30pm my new TV show on @eNCA 
Your input please: 
What is this “new normal”? 
What do you think is the most important thing we should be talking about as the world begins to unlock? 
And who’s opinion would you most respect going forward?  #SoWhatNow https://t.co/7bb98yfAKN",eNCA,166,False,South Africa,1974584,356,True,SoWhatNow,0,929,Influencer
0,Mon Jun 15 08:18:53 +0000 2020,GarethCliff,"This is a really interesting thread, if you are interested in the research being conducted w.r.t GBV in SA https://t.co/1lTVol4zDe",Nan,16,False,South Africa,1974584,356,True,Nan,0,37,Influencer
0,Mon Jun 15 12:20:58 +0000 2020,GarethCliff,😒 https://t.co/LBuhHmicuw,Nan,8,False,South Africa,1974584,356,True,Nan,0,25,Influencer
0,Mon Jun 15 15:10:08 +0000 2020,GarethCliff,@stephenfry Dearest Stephen. I'm doing a new TV show in South Africa. I'd be absolutely over the moon if you would be on it. How can we connect? Gareth,stephenfry,3,False,South Africa,1974584,356,True,Nan,0,52,Influencer
0,Wed Jun 17 04:18:50 +0000 2020,GarethCliff,These people are their own worst PR nightmare. I love it. The left can't help themselves 😂😂😂😂 https://t.co/lOc3HtN9gf,Nan,104,False,South Africa,1974584,356,True,Nan,0,565,Influencer
0,Wed Jun 17 08:48:31 +0000 2020,GarethCliff,#SoWhatNow Tonight on @eNCA at 20h30. Thanks to my guests @MAJTOURE @JTtvnews @BigDaddyLiberty and @PhumiMashigo1 - https://t.co/vF9z3wnT5R,eNCA,86,False,South Africa,1974584,356,True,SoWhatNow,0,327,Influencer
0,Wed Jun 17 08:51:24 +0000 2020,GarethCliff,@RichMulholland @eNCA @MAJTOURE @JTtvnews @BigDaddyLiberty @PhumiMashigo1 @YouTube one day later,RichMulholland,0,False,South Africa,1974584,356,True,Nan,1,28,Influencer
0,Wed Jun 17 17:07:20 +0000 2020,GarethCliff,After you Mr. President 😉 @CyrilRamaphosa https://t.co/JgsjRm1JK4,CyrilRamaphosa,96,False,South Africa,1974584,356,True,Nan,0,856,Influencer
0,Wed Jun 17 17:43:51 +0000 2020,GarethCliff,@bridget3edwards @CyrilRamaphosa Will save it for next week!,bridget3edwards,0,False,South Africa,1974584,356,True,Nan,1,6,Influencer
0,Thu Jun 18 03:46:05 +0000 2020,GarethCliff,@GadSaad I needed to invite someone much more handsome on the show before the ratings started to slide ;),GadSaad,0,False,South Africa,1974584,356,True,Nan,1,20,Influencer
0,Thu Jun 18 03:46:54 +0000 2020,GarethCliff,@dabump @mcleodd YouTube later today ;),dabump,0,False,South Africa,1974584,356,True,Nan,1,2,Influencer
0,Fri Jun 19 10:37:25 +0000 2020,GarethCliff,[ICYMI] Premiere episode “So What Now?” on @eNCA - thanks again @MAJTOURE @JTtvnews @BigDaddyLiberty @PhumiMashigo1 for joining me. Guest suggestions and comments welcome #SoWhatNow https://t.co/N7t8ydtNhr,eNCA,27,False,South Africa,1974584,356,True,SoWhatNow,0,121,Influencer
0,Fri Jun 19 12:59:08 +0000 2020,GarethCliff,"Another new initiative from @CliffCentralCom -  @CliffCSport #ADifferentBallGame 
Here's what's coming up tonight... https://t.co/FSuqxwbSV7",CliffCentralCom,5,False,South Africa,1974584,356,True,ADifferentBallGame,0,20,Influencer
0,Tue Jun 23 06:23:28 +0000 2020,GarethCliff,@Unathi_Kwaza @ChristieNoeleen @eNCA It’s every Wednesday at 8.30pm on @eNCA #SoWhatNow,Unathi_Kwaza,4,False,South Africa,1974584,356,True,SoWhatNow,1,18,Influencer
0,Wed Jun 24 13:26:37 +0000 2020,GarethCliff,Episode 2 #SoWhatNow TONIGHT on eeeeeeeeeNCA @eNCA is a cracker! Don't miss @Unathi_Kwaza @MightiJamie and @MandyWiener 20h30 on DSTV 403 https://t.co/APD5xj5z2d,eNCA,60,False,South Africa,1974584,356,True,SoWhatNow,0,291,Influencer
0,Wed Jun 24 16:28:43 +0000 2020,GarethCliff,@AnushcaS3 @CliffCentral @SaidBySiya Try this link https://t.co/qpBalu3new,AnushcaS3,0,False,South Africa,1974584,356,True,Nan,1,0,Influencer
0,Wed Jun 24 16:44:38 +0000 2020,GarethCliff,#SoWhatNow - you don’t want to miss this 🔥🔥thanks to my guests @JJ_Stellies @Unathi_Kwaza @MandyWiener @MightiJamie @SchuksSchuster - 8.30pm tonight on @eNCA https://t.co/XIk5cnbz6G,JJ_Stellies,25,False,South Africa,1974584,356,True,SoWhatNow,0,84,Influencer
0,Wed Jun 24 17:04:47 +0000 2020,GarethCliff,@Craw1ers @JJ_Stellies @Unathi_Kwaza @MandyWiener @MightiJamie @SchuksSchuster @eNCA Will be online tomorrow.,Craw1ers,1,False,South Africa,1974584,356,True,Nan,1,4,Influencer
0,Thu Jun 25 11:46:36 +0000 2020,GarethCliff,"#SoWhatNow on @eNCA every Wednesday at 8.30pm. If you missed it, catch up here 👇🏼 https://t.co/JCucj5G1uv",eNCA,5,False,South Africa,1974584,356,True,SoWhatNow,0,30,Influencer
0,Thu Jun 25 16:17:06 +0000 2020,GarethCliff,@Unathi_Kwaza https://t.co/cNtqxqYgGp,Unathi_Kwaza,2,False,South Africa,1974584,356,True,Nan,1,10,Influencer
0,Thu Jun 25 17:01:51 +0000 2020,GarethCliff,Thanks again to my guests #SoWhatNow on @eNCA - @JJ_Stellies @Unathi_Kwaza @MightiJamie @MandyWiener @SchuksSchuster - all episodes here:  https://t.co/cNtqxqYgGp,eNCA,31,False,South Africa,1974584,356,True,SoWhatNow,0,148,Influencer
0,Mon Jun 29 10:09:48 +0000 2020,GarethCliff,You can catch up with all episodes of #GCS here or wherever you get your podcasts #TheGarethCliffShow https://t.co/Ee0VgZyuaa https://t.co/tV1LgGcMWv,Nan,6,False,South Africa,1974584,356,True,GCS,0,18,Influencer
0,Mon Jun 29 19:10:12 +0000 2020,GarethCliff,Looking forward to chatting @GadSaad - #SoWhatNow is live on @eNCA on Wednesday at 8.30pm and online on Thursday. https://t.co/Ds192yR4a2,GadSaad,19,False,South Africa,1974584,356,True,SoWhatNow,0,118,Influencer
0,Tue Jun 30 09:09:17 +0000 2020,GarethCliff,"@DouglasKMurray Hi Douglas, I'd love to have you on my TV show to discuss your book and the current crowd madness we see all over the world. Let me know if you're keen. G",DouglasKMurray,8,False,South Africa,1974584,356,True,Nan,1,78,Influencer
0,Tue Jun 30 09:37:19 +0000 2020,GarethCliff,Onwards and upwards! #CliffCentralCreative https://t.co/ZsOGZzQT6K,Nan,9,False,South Africa,1974584,356,True,CliffCentralCreative,0,75,Influencer
0,Wed Jul 01 09:09:52 +0000 2020,GarethCliff,Woolies chicken? SAA? Mental parasites? This and more on #SoWhatNow on @eNCA tonight at 8.30pm. Join me and @GadSaad @RediTlhabi @CoruscaKhaya @JeremyXVR for some lively conversation. https://t.co/zo4dxOynax,eNCA,41,False,South Africa,1974584,356,True,SoWhatNow,0,189,Influencer
0,Thu Jul 02 15:41:25 +0000 2020,GarethCliff,Really excited about our new venture #CliffCentralCreative @CliffCentralCom @TimCulley @oneononesa https://t.co/ZBKoCaZWFR,CliffCentralCom,10,False,South Africa,1974584,356,True,CliffCentralCreative,0,45,Influencer
0,Sun Jul 05 16:40:11 +0000 2020,GarethCliff,#100daysoflockdown Tired of the “new normal” yet? #SoWhatNow,Nan,29,False,South Africa,1974584,356,True,100daysoflockdown,0,238,Influencer
0,Mon Jul 06 14:23:00 +0000 2020,GarethCliff,"On my show on @eNCA on Wednesday night at 20h30 channel 403 - man of the moment @VusiThembekwayo , among others... #SoWhatNow https://t.co/N6bPyeIpfs",eNCA,32,False,South Africa,1974584,356,True,SoWhatNow,0,136,Influencer
0,Mon Jul 06 15:29:17 +0000 2020,GarethCliff,Why you should also celebrate 4th July 💥 https://t.co/juQNWQVmnm,Nan,7,False,South Africa,1974584,356,True,Nan,0,39,Influencer
0,Wed Jul 08 07:49:08 +0000 2020,GarethCliff,"After the 1st hundred days...how are we doing?  The difficult conversations, fake news and more...  #SoWhatNow tonight at 8.30pm @eNCA - thank you @peterboghossian @VusiThembekwayo @mynameisjerm https://t.co/PjOYSKVpQa",eNCA,46,False,South Africa,1974584,356,True,SoWhatNow,0,198,Influencer
0,Wed Jul 08 08:21:28 +0000 2020,GarethCliff,@AfricaMyHome_ @eNCA @peterboghossian @VusiThembekwayo @mynameisjerm https://t.co/cNtqxqYgGp,AfricaMyHome_,1,False,South Africa,1974584,356,True,Nan,1,4,Influencer
0,Wed Jul 08 20:34:45 +0000 2020,GarethCliff,@CraigySmithy @eNCA Will post link tomorrow.,CraigySmithy,0,False,South Africa,1974584,356,True,Nan,1,1,Influencer
0,Thu Jul 09 19:01:25 +0000 2020,GarethCliff,"Coming from one of the world’s foremost intellectuals and a courageous soul, I appreciate this enormously @peterboghossian https://t.co/NJloBHbVYG",peterboghossian,20,False,South Africa,1974584,356,True,Nan,0,228,Influencer
0,Thu Jul 09 19:13:34 +0000 2020,GarethCliff,@petridishZA https://t.co/cNtqxqYgGp,petridishZA,1,False,South Africa,1974584,356,True,Nan,1,4,Influencer
0,Fri Jul 10 11:38:15 +0000 2020,GarethCliff,#OneMillionGraves #SoWhatNow ??,Nan,17,False,South Africa,1974584,356,True,OneMillionGraves,0,116,Influencer
0,Fri Jul 10 19:43:13 +0000 2020,GarethCliff,@callyjean @CliffCentralCom Podcasts! You can listen at your convenience at night miss a thing https://t.co/Ee0VgZyuaa,callyjean,1,False,South Africa,1974584,356,True,Nan,1,8,Influencer
0,Sat Jul 11 13:46:16 +0000 2020,GarethCliff,@grobler_b Thanks! https://t.co/cNtqxqYgGp,grobler_b,0,False,South Africa,1974584,356,True,Nan,1,0,Influencer
0,Mon Jul 13 17:08:49 +0000 2020,GarethCliff,Make a date! https://t.co/xVHG6MEAMQ,Nan,6,False,South Africa,1974584,356,True,Nan,0,23,Influencer
0,Tue Jul 14 15:04:01 +0000 2020,GarethCliff,Make sure you join us live every weekday morning from 6am on https://t.co/MU0qve8BLL or #CliffCentralApp -  catch the podcasts later at your convenience  #GCS No need to miss out! @CliffCentralCom https://t.co/NmscA1O6NK,CliffCentralCom,7,False,South Africa,1974584,356,True,CliffCentralApp,0,44,Influencer
0,Tue Jul 14 15:13:58 +0000 2020,GarethCliff,"@AyandaMtshali @CliffCentralCom Wear masks, social distance - do the right thing and take responsibility!",AyandaMtshali,0,False,South Africa,1974584,356,True,Nan,1,4,Influencer
0,Wed Jul 15 10:45:06 +0000 2020,GarethCliff,"Tonight we’re getting down to basics - sex, sense of humour and Covid complex #SoWhatNow on @eNCA at 8.30pm - thanks @tumi_morake @Devan_Moonsamy @DrElnaRudolph for joining me. https://t.co/R2dl8Vbe5H",eNCA,14,False,South Africa,1974584,356,True,SoWhatNow,0,44,Influencer
0,Wed Jul 15 11:02:54 +0000 2020,GarethCliff,"@bariweiss , one of the few ""non-woke"", balanced and most erudite writers at @nytimes, gives up. The place is now an embarrassment, run by the same mob that make life unbearable on Twitter. The culture war is wrecking everything that matters or has value.

https://t.co/eOeVnG9PHE",bariweiss,3,False,South Africa,1974584,356,True,Nan,0,8,Influencer
0,Wed Jul 15 19:13:11 +0000 2020,GarethCliff,Thanks #SoWhatNow https://t.co/bvkg5l0CFL,Nan,10,False,South Africa,1974584,356,True,SoWhatNow,0,68,Influencer
0,Sat Jul 18 15:43:46 +0000 2020,GarethCliff,History is important! Learn about Pixley ka Isaka Seme - founder of the ANC #BlindHistory #KnowYourHistory https://t.co/SqUs2zAvtW,Nan,15,False,South Africa,1974584,356,True,BlindHistory,0,46,Influencer
0,Sat Jul 18 17:55:20 +0000 2020,GarethCliff,@vusi8mbatha It’s under Blind History on the @CliffCentralCom app or wherever you get your podcasts.,vusi8mbatha,0,False,South Africa,1974584,356,True,Nan,1,1,Influencer
0,Fri Mar 22 17:05:59 +0000 2019,SAPresident,"My favorite quote:
America will never be destroyed from the outside. If we falter and lose our freedoms, it will be because we destroyed ourselves. ~Abraham Lincoln",Nan,0,False,"Miami, FL",18,14,False,Nan,0,0,Influencer
0,Fri Mar 22 17:24:33 +0000 2019,SAPresident,Cuteness overloaded 😍 https://t.co/p7IYOyuGou,Nan,0,False,"Miami, FL",18,14,False,Nan,0,0,Influencer
0,Sat Mar 23 03:44:18 +0000 2019,SAPresident,https://t.co/bDiecsysZr,Nan,0,False,"Miami, FL",18,14,False,Nan,0,0,Influencer
0,Tue Mar 26 06:23:30 +0000 2019,SAPresident,WoW https://t.co/ZNO8hhZeHk,Nan,0,False,"Miami, FL",18,14,False,Nan,0,0,Influencer
0,Wed Mar 27 06:43:01 +0000 2019,SAPresident,Why people are very musch excited about #Tesla ? Is Is for expensive or ultra technology?,Nan,0,False,"Miami, FL",18,14,False,Tesla,0,0,Influencer
0,Wed Mar 27 06:45:32 +0000 2019,SAPresident,@PicklePunchD @elonmusk @Tesla Just mind blowing 😍😍,PicklePunchD,0,False,"Miami, FL",18,14,False,Nan,1,0,Influencer
0,Wed Mar 27 06:58:31 +0000 2019,SAPresident,https://t.co/zw1G7ymzNc  Who no coffee lovers !!😍😍,Nan,0,False,"Miami, FL",18,14,False,Nan,0,0,Influencer
0,Thu Mar 28 05:54:41 +0000 2019,SAPresident,"Do not go for money, Just go for quality
#business #Self #Motivation #confidence",Nan,0,False,"Miami, FL",18,14,False,business,0,0,Influencer
0,Thu Mar 28 05:59:50 +0000 2019,SAPresident,@amit01uk @Tesla @elonmusk OMG !!,amit01uk,0,False,"Miami, FL",18,14,False,Nan,1,0,Influencer
0,Fri Mar 29 17:36:26 +0000 2019,SAPresident,"Waiting for sunday to get relux full of day......
#FridayFelling #FullLoadWorkPresure 😫",Nan,0,False,"Miami, FL",18,14,False,FridayFelling,0,0,Influencer
0,Sat Mar 30 18:19:20 +0000 2019,SAPresident,Wow https://t.co/wlVUrMHX0n,Nan,0,False,"Miami, FL",18,14,False,Nan,0,0,Influencer
0,Thu Apr 04 15:07:07 +0000 2019,SAPresident,"effective share...... I love It
https://t.co/51LQlVUjDq",Nan,0,False,"Miami, FL",18,14,False,Nan,0,0,Influencer
0,Thu Apr 04 15:10:23 +0000 2019,SAPresident,wow https://t.co/gwCOvKyhdJ,Nan,0,False,"Miami, FL",18,14,False,Nan,0,0,Influencer
0,Fri Apr 05 17:01:01 +0000 2019,SAPresident,OMG !! https://t.co/jpUJdaMze8,Nan,0,False,"Miami, FL",18,14,False,Nan,0,0,Influencer
0,Mon Apr 08 21:25:31 +0000 2019,SAPresident,Horrifying https://t.co/IWFBqdsRhh,Nan,0,False,"Miami, FL",18,14,False,Nan,0,0,Influencer
0,Fri Jul 17 17:27:09 +0000 2020,News24,"Law enforcement officers in Tshwane arrested 180 people after raiding the areas of Lyttelton and Wierdabrug during the early hours of Thursday morning as part of operation ""O Kae Molao"". | @nomvelo_c 

https://t.co/FNNJaxVcho",nomvelo_c,13,False,South Africa,3577734,631,True,Nan,0,35,Influencer
0,Fri Jul 17 17:28:55 +0000 2020,News24,"The death of Buffalo City Metro speaker Alfred Mtsi, who succumbed to Covid-19, should spur the Eastern Cape government on to double its efforts in fighting the pandemic. | @MaliDayimani 

https://t.co/wxHLwfsKOn",MaliDayimani,4,False,South Africa,3577734,631,True,Nan,0,16,Influencer
0,Fri Jul 17 17:30:17 +0000 2020,News24,"Ferrari power loss due to technical clampdown - Binotto | @Wheels24 

https://t.co/6GT4oa3akt https://t.co/wLC7hIh5RJ",Wheels24,2,False,South Africa,3577734,631,True,Nan,0,12,Influencer
0,Fri Jul 17 17:42:58 +0000 2020,News24,"WATCH LIVE | Mkhize briefs media on government’s new approach to tracking and tracing Covid-19 patients

https://t.co/xvyJ4ik7F7 https://t.co/TveGCIBUN4",Nan,6,False,South Africa,3577734,631,True,Nan,0,29,Influencer
